ID,IDADE,SALARIO_ANUAL,SITUCAO_MORADIA,ANOS_EMPREGO,MOTIVO_EMPRESTIMO,RANKING_EMPRESTIMO,VALOR_SOLICITADO,TAXA_DE_JURO,RISCO_INADIMP,EMP_VS_RENDA,HISTORICO_INADIMP,ANOS_DE_CREDITO
CoJuvfXA-qhGoi5oaz6YU-nD8ipqmTIKSw-i7kF,28,48000,Alugada,4,Educativo,A,5000,7.29,0,0.1,N,8
cOK0CvwO-fMFRh2wdtHU2-5EPLagkLvo9e-MDWy,23,80400,Alugada,4,Educativo,A,9000,7.51,0,0.11,N,4
coLr56uc-t8868r70mH55-fGyFoZ2Ko5hf-ig9x,30,69000,Hipotecada,13,Empreendimento,B,10000,9.99,0,0.14,N,9
com9Me4n-Z6AFaZyo8Nz1-elZThz4ugJT0-GsDz,23,93000,Alugada,0,"Pagamento de débitos",D,25000,14.59,1,0.27,S,2
CONMEohb-NxEmA3zzrQTk-9zbao5hJyf3Q-6Pho,24,21000,Alugada,0,Educativo,C,4000,13.43,0,0.19,N,2
COo72gEo-qwK8rA9DGRoA-rU6lLNW9CDZs-QAfN,44,98000,Alugada,19,"Melhora do lar",C,5000,15.96,0,0.05,S,13
COPwDWig-B7hmwslX6rFr-8qI2xR9DHBOr-wOpQ,22,62892,Hipotecada,4,"Pagamento de débitos",C,9600,11.03,0,0.15,N,4
CoRBYRvj-jxeYj8PqHLNU-faUkgamRYYkh-OYFp,23,44100,Alugada,8,Médico,A,13000,8.9,0,0.29,N,4
cotqEceW-JvnN4iRmMZzg-eznOd3FGHAHy-0BJm,29,67000,Própria,14,Médico,A,3600,7.51,0,0.05,N,10
couWuInE-4ecWRTps8KYI-iH7UNhuFRpQo-1hUN,39,94000,Alugada,1,Educativo,B,3000,10.99,0,0.03,N,16
CoXRraBw-6MN5zcuvYE30-IKSXJjcI7RE9-OATW,30,41000,Hipotecada,14,"Melhora do lar",B,18000,9.01,0,0.44,N,7
COXtTjX4-F3B4RY1pazXw-FJdwRJYeihbt-u8Op,26,33600,Alugada,4,"Pagamento de débitos",B,6000,10.71,0,0.18,N,3
CP2v6aqo-fYRCfqNQYCcB-Fl8SEqqRKler-5SNT,29,54000,Alugada,1,"Melhora do lar",B,2000,10.01,0,0.04,N,7
CP3xckRA-y4av62WR6Xkp-uSWIfPSHv0hx-kDwy,24,84000,Hipotecada,8,Educativo,B,18000,9.99,0,0.21,N,2
Cp43pCBy-bzTTLdG1zoE7-pwye69Z9qkev-Y7zh,24,65000,Alugada,5,"Pagamento de débitos",A,12000,8.9,0,0.18,N,2
cP4CkXYH-pjJIDNwluEfA-ZYNSlwpXNn0U-apvU,37,44000,Alugada,12,Empreendimento,C,3500,13.61,0,0.08,N,15
cp8UO1t2-c78tpij6iXX9-sxAXEkF31NNO-NWko,25,48996,Alugada,9,Educativo,A,11000,7.88,0,0.22,N,2
CPBn9eKM-Rad6AccnMMcF-FPQdKPz4gZIT-33ZN,21,35000,Hipotecada,5,Médico,B,1500,9.63,0,0.04,N,4
cPeKOjCq-plvjSQuYQy0e-E7T3YyiRteY1-wJ1P,30,14400,Própria,2,Empreendimento,B,1000,10.62,0,0.07,N,10
CpeyXfri-9dLreOp6brNW-6brHI7BO4jyw-ueRQ,21,40000,Alugada,5,Educativo,B,1500,12.18,0,0.04,N,4
CPfI8Z06-v6Q8JLWxFyE6-fiwa210lvx5P-tCQU,25,57000,Alugada,1,Pessoal,B,9500,12.53,0,0.17,N,2
CpfomguE-xvh7HN94WHcp-tEbzSiHa0zJv-c8MS,24,24000,Hipotecada,3,Médico,A,8000,5.99,0,0.33,N,4
cPIsf9aR-rRIC9cifTNHW-bigP9JirePsh-dLq0,24,55000,Hipotecada,8,"Melhora do lar",A,6000,5.42,0,0.11,N,3
cpJbZOER-stLfwdB7IhUL-TuoSjEdPJ4ja-1lah,31,80004,Hipotecada,9,Médico,C,3500,12.61,0,0.04,N,10
CpjjOIBb-DnC4qDa5mU9W-zZOIayRY1diI-SMf6,37,124000,Hipotecada,4,"Melhora do lar",C,19000,13.92,0,0.15,S,16
cPJxsEUi-8ZHB9i4uruop-CF1RvoAHm6SU-OStx,23,60000,Hipotecada,0,Educativo,B,10000,11.26,0,0.17,N,3
CpKDxLMh-6SMmWNNPpPLH-8FGSiQOovROe-hTiD,26,40000,Hipotecada,10,Empreendimento,B,5200,10.08,0,0.13,N,3
CpKjdQRi-pfj28DWYYeqw-y0HySyolWXMy-NQcZ,40,71599,Alugada,0,Educativo,A,6000,9.63,0,0.08,N,17
cpKlqHXZ-QtcDidEiXiZO-5DxNLCWmpDJu-1kge,51,42000,Hipotecada,2,"Pagamento de débitos",C,15000,13.99,1,0.36,S,20
CpKW86JX-99EynjqsPfh7-sdRgQhS4e9n2-IEIc,23,66000,Hipotecada,7,Empreendimento,B,5000,9.88,0,0.08,N,4
CPlyeIch-yxk58MlspWyi-xPeKbco2eLhW-BGI7,26,88000,Alugada,10,Pessoal,B,12000,12.42,0,0.14,N,2
cPM2vl85-kTCymsPOOmhu-T0v7G4KOy05i-M89m,33,116000,Hipotecada,2,"Melhora do lar",C,5000,12.99,1,0.04,N,5
cPmJhz4d-vpmhDrzJsYFM-oKZ7ab20ZQR5-29JS,27,27000,Própria,1,Empreendimento,A,6000,8,0,0.22,N,6
cpPNztQm-RnFsz2rJ7EQa-UrN9Un04Msr9-H45J,31,113000,Alugada,1,"Melhora do lar",D,9600,14.91,1,0.08,S,7
cpqlC8SZ-k3Pb3xvMFgG1-z2jMy7cg05B3-KHe6,24,54000,Alugada,0,"Pagamento de débitos",D,7000,15.99,1,0.13,S,3
CPQLLGId-3EL6k0ohZHMG-ehQH1a5pKn8a-2Urw,22,37000,Alugada,2,"Melhora do lar",D,2500,17.49,1,0.07,N,3
cProe9m5-e2fSt5BlZCxO-TYfWnA95kY1C-ohJp,22,28800,Alugada,2,"Pagamento de débitos",C,4000,13.48,0,0.14,N,2
CpTpLAx5-ZLlU4b5bGQNM-9lIYF7IC2mFH-giqG,23,68000,Hipotecada,3,Empreendimento,B,9750,10.37,0,0.14,N,3
CPw4EIIS-8a2h7Fg0HGmt-i1xQGa1XIvWT-JC58,32,54000,Alugada,7,"Pagamento de débitos",D,1500,14.42,1,0.03,N,9
cPWbEXMz-LJwokTGDBoPy-XIjW1a7ZF724-TTTh,22,42000,Alugada,6,"Pagamento de débitos",B,6000,10.65,0,0.14,N,2
CpwukCKo-TmIJvuqGxPXy-FUwg2ZA4QLbr-DNBF,24,74900,Hipotecada,8,"Melhora do lar",A,3500,6.39,0,0.05,N,3
cpxBWqpi-TZLpYeHp3zdJ-TgtKfaTHqhyw-QGIK,28,120000,Alugada,4,Educativo,C,20000,14.26,0,0.17,N,7
CQ0GqMXj-3zZ8bjzBTUqx-9hzfmt7suFRF-PzSQ,29,35000,Alugada,1,Médico,A,4000,5.99,0,0.11,N,6
cq0KUFy3-40jR0WIG2ftz-CRWzon0j5fg3-9ZaB,22,15090,Alugada,0,Educativo,A,7000,8.94,1,0.46,N,4
Cq5ea5sv-KfSKSgWpWF9Q-zgwJdtrA00HA-vQ6X,24,88000,Hipotecada,8,"Melhora do lar",D,25000,14.54,0,0.28,N,2
Cq78G50j-DzSkZlIy9u1B-98xXBhacSvw2-cKKA,34,36000,Alugada,1,Médico,C,4000,13.61,0,0.11,S,7
CQ9MQZ9v-grd3GxOpOzIb-wl3Ya0EsmcO9-y1ig,26,72600,Hipotecada,3,Empreendimento,A,4500,7.74,0,0.06,N,3
cQat5i5n-lO1TiPKI8wxk-n8pgQ1GsRuQl-CFE7,39,115000,Hipotecada,6,Empreendimento,D,25000,15.58,0,0.22,S,17
CQCBGUl6-tUtGHshXk26I-8FYw6QSip4jt-Jmbn,29,111740,Hipotecada,4,Pessoal,C,5000,14.27,0,0.04,S,6
CqF4asmT-EI5yWWjqvry5-bMha5984GD3A-wKR5,22,56004,Própria,5,Educativo,C,12000,13.98,0,0.21,N,3
CQfWG65x-x3zX4AjxHXse-1Nf6yP0OC2qE-aHrx,22,39000,Alugada,6,"Melhora do lar",C,6000,13.22,1,0.15,S,2
CqGnSE1l-ZjvTNLcPdfsu-jOR7FsSR2PY0-iPNJ,23,56000,Hipotecada,7,Pessoal,B,4500,11.83,0,0.08,N,4
cqGpJcpX-d7lKK1vWZGQ2-T6JpmxGPSJ9d-ra71,22,70800,Alugada,6,Educativo,C,10000,12.61,0,0.14,S,2
cQIAtyyC-6G5T5B44AIgw-74yXEPKeWgaK-eZbX,26,110000,Hipotecada,1,Médico,B,5000,12.69,0,0.05,N,2
CQICDkvh-ys8eZvEt8a29-venMhm93GBLH-XrCH,31,30000,Própria,2,Empreendimento,A,10000,7.88,0,0.33,N,5
cqIX0dBk-YeqpCDacmOTf-2mC6d7TSKdmY-vrJ2,22,38000,Hipotecada,5,Educativo,B,4800,9.99,0,0.13,N,3
CQj5Axo0-QtadWDIavvk8-r7d3QDfGwhJo-If9I,28,33280,Alugada,6,Pessoal,A,12000,7.66,1,0.36,N,9
cqJuynjC-oZSxGZFEdjOA-1bPwQQdCdypF-Dva2,21,4200,Alugada,3,Pessoal,E,2750,16.95,1,0.65,N,3
CqLnG7gw-rC4S8KRUPCvQ-jWWgXgbNRG3p-sOA1,23,50004,Alugada,3,Educativo,B,5600,10.59,0,0.11,N,4
cqMivKA7-oc0aowg01qdO-icdsE0Id9M1s-d3XE,28,17573,Alugada,1,Médico,A,3000,7.37,1,0.17,N,8
CQoRcA0D-WKICfrmXQWdF-D784AQchW1UA-c1IE,29,45000,Própria,13,Pessoal,A,10000,7.88,0,0.22,N,10
cQOSY7KA-KOiG50WiCGao-3DlRY3ax7jZw-F1wt,28,68900,Hipotecada,1,Pessoal,E,18000,17.39,1,0.26,N,7
CQOv9p7F-dof0cR2iOwWZ-mplUjpvrt6y5-Kra4,23,34600,Hipotecada,5,Educativo,B,6800,12.69,0,0.2,N,4
CqpQGwt4-B65Mc3z2rF51-7gSsue6bFari-51F5,23,83199,Hipotecada,2,"Pagamento de débitos",A,14400,5.42,0,0.17,N,3
cQpvrigO-l4dUFdOtuQv3-DktedbTOQgJL-HRBk,29,57000,Própria,5,Médico,B,5000,11.86,0,0.09,N,10
cqqsPGaB-tLaly4UfJWQG-z1YKqsZPfFhQ-xlhD,31,30000,Alugada,1,"Melhora do lar",C,2500,13.57,1,0.08,S,8
CQsKs8pJ-JgSlPdIMqXG8-iuH0zUUnQ1yH-Bdev,34,47000,Própria,8,Empreendimento,B,14000,9.99,0,0.3,N,9
cqU3PXx0-spr770NQ31Py-txKhtK4P4Kmx-Dolu,30,98000,Hipotecada,14,Educativo,B,9000,11.49,1,0.09,N,5
CQXPKz0G-33WFnarLIa5g-Tq5asb6Fg9gm-irXR,27,80000,Hipotecada,7,"Pagamento de débitos",B,7400,12.69,0,0.09,N,7
CQyknoGa-lI504CjQZPU7-dwaAZnc5aChW-Zcos,23,69000,Alugada,4,Pessoal,A,5000,7.49,1,0.07,N,2
CQYMUS1A-SdMy6TczYsom-lZZUElSZzNtf-vwvz,27,146000,Alugada,3,Empreendimento,C,10175,12.99,1,0.07,N,6
cqyp44PD-NqKZAAubQHoY-0hmWpkcEd47Q-TKBe,23,30000,Alugada,0,Educativo,C,6000,13.49,0,0.2,S,3
CQzChBLQ-uKUiJt2zj03Q-6bP7gwcEZn3q-iYia,26,85000,Própria,10,Educativo,B,10000,12.18,0,0.12,N,2
CqZwL31h-3Kui3mpnzWsp-8mhBd72YFQYH-8vN2,25,76000,Alugada,4,Educativo,C,13200,12.23,0,0.17,N,4
cR07LuR0-mwEfNfK1bRyz-vKQ8LUhAig72-ipo2,23,72000,Alugada,7,Pessoal,B,10000,10.59,0,0.14,N,4
Cr22YzJy-JXf1ZJfrB8an-9ZNQvYvRBW1R-ttbB,29,99000,Alugada,3,Pessoal,C,8000,12.99,0,0.08,S,8
CR3bualp-FpME2SfHCNTp-GHDiZbUAYL9t-5S7n,31,69000,Alugada,2,Pessoal,A,14000,6.03,0,0.2,N,10
cr8XyGia-0pw486iCRTR8-xAhZ5J9ia8dL-tjBC,25,19200,Alugada,6,Educativo,E,4000,19.03,1,0.21,S,4
cRaTmGhp-7aHCXHeETZMi-lDssm9tIyoDd-Cbpt,34,35000,Alugada,0,Médico,B,3200,11.26,0,0.09,N,6
CRCuXsFQ-etcjFar59X26-ySSIRcN8OKrC-fJAL,28,62000,Alugada,2,Pessoal,B,3000,9.96,0,0.05,N,9
CRDpFxSU-s8lUpy8JnvcC-mq9Fo7zL8heZ-APhv,38,50000,Alugada,8,Médico,C,20000,13.85,1,0.4,N,14
cRepwPfT-IMkptR0QAMif-Egn2l1X0WhR1-kcIQ,29,28550,Alugada,6,"Pagamento de débitos",B,4000,10.59,0,0.14,N,10
cRfpHMfx-ahHhk6z1sLRh-IiKckWE4KSFp-Cger,29,21996,Própria,7,Pessoal,A,8300,5.42,0,0.38,N,7
cRhl4hEM-m6oCCsC7w4h1-LUvowq00aNQm-SjHj,26,65000,Alugada,0,"Melhora do lar",C,4800,13.72,0,0.07,N,2
cRItaaPB-pRvTKs4nz74P-z6IqhzAXqSDh-ay7Q,31,19968,Alugada,1,Educativo,B,2500,9.62,1,0.13,N,6
CRiWNbSb-XZEYn0mlXe90-7v2714SbGU1G-IRIu,29,74000,Hipotecada,3,Educativo,D,3000,16.32,1,0.04,N,6
cRJHgl4E-4qrrCd4gUFMR-LUqJsJ2oYRUC-93ES,26,24856,Alugada,0,"Pagamento de débitos",A,3000,9.32,0,0.12,N,4
cRLiAnL1-qYYBbzh9fzB9-6ynQiQADPjNw-6Frb,32,249996,Hipotecada,4,Pessoal,C,14000,12.99,0,0.06,N,8
CRlt8igQ-WLcwKxBza0mT-l41ECFNn6H4t-Y4GG,27,75127,Alugada,11,"Melhora do lar",B,15000,10.64,0,0.2,N,6
CroKu74J-kRCHgwvhkGXO-bEbDT83UbRRc-G28o,21,28800,Alugada,1,Educativo,B,9600,10.37,1,0.33,N,3
CrQsBZ8X-6w1hA6ZbXpsA-PLG5lDuLJlWF-pp0v,22,32484,Hipotecada,6,"Melhora do lar",A,6250,7.51,1,0.19,N,4
Crxn1EcH-oIyzsDQaAYmS-3RnKTr6IH5x8-ZtUz,22,62496,Alugada,6,Pessoal,B,10000,11.89,1,0.16,N,3
CRYFgdkr-bPPmDgnSk5XS-nbQgp9JdMq24-brNn,26,57000,Alugada,10,Médico,B,4100,10.59,0,0.07,N,3
cryKDZlw-TKmHeUBTTnrd-8Qci57I2m4S0-12Rq,28,26000,Própria,3,"Melhora do lar",A,2500,7.49,0,0.1,N,8
crYPzU1b-sUwNDS8yd7td-QMKn5vekBJQZ-2IWl,23,25000,Hipotecada,0,Pessoal,C,4750,13.57,0,0.19,N,2
CRzjkxZA-LWb8CKd6wqXx-Aw73cLqpEnZU-BhPl,23,41000,Hipotecada,0,Empreendimento,B,4500,10.95,0,0.11,N,4
CrZUtnaq-3dracYaP4Fcn-JqLUp8vKUwdt-incK,23,70560,Alugada,1,Empreendimento,A,9600,7.9,0,0.14,N,4
cs1vaeGy-uLaYrjUex2gj-ZKcRNZNKjMDv-TSr4,30,75000,Hipotecada,12,Pessoal,A,8000,7.14,0,0.11,N,9
CS59sWAQ-rsfvUwonNJsP-lRk28BCHT1Ct-PGmp,26,175000,Alugada,2,Educativo,B,17000,9.88,0,0.1,N,2
CS8hF5fu-M3nDhAMdEiXq-PRefJQxzrLFg-BvsI,23,27000,Alugada,2,Médico,E,5000,16.77,1,0.19,S,2
Csa4XamL-qkPr3hIOE2N8-twKhh1hSpPeB-CxGj,29,96000,Hipotecada,5,"Melhora do lar",B,12000,9.88,0,0.13,N,5
csBCQEb8-dXaGTfAJ5R3P-K3eIfvJezGHh-ljDu,28,34000,Alugada,1,Empreendimento,C,5000,14.26,1,0.15,S,9
csBnJnhM-rUX42BhX5cEo-CSp2Yfwaia7Y-B38o,34,48000,Alugada,14,Pessoal,D,10000,15.7,0,0.21,S,9
cSDeDhS6-O6nSyyQQfApu-YJoMkwobv1AI-otw9,32,45000,Hipotecada,12,Educativo,A,4800,7.49,0,0.11,N,7
csDgIAus-L8ZkH7Qq1NvK-6JmvfSqKnN1s-aMDy,26,120000,Própria,10,Pessoal,C,15000,13.11,0,0.13,S,4
CsDIKxbI-c0OYFNlLdYpm-CWw0b6PRr2Mb-L5r7,53,92000,Hipotecada,7,Pessoal,B,15000,11.12,0,0.16,N,22
CSdxstlx-8mIo7NsYjoqW-9QsspSCbch2x-rw1l,26,103000,Hipotecada,0,Pessoal,C,14000,13.57,1,0.14,N,4
CseCUioa-wO2KzOqD4GqX-aTMJHrsEmZsg-809g,21,36000,Alugada,3,Educativo,C,5000,12.99,0,0.14,N,4
CseU73qi-KdjsloWRXSkl-rEH2ibXKRcbH-7TqG,26,120000,Hipotecada,10,Médico,A,10000,5.42,0,0.08,N,2
CsHvhqQS-euEUiR7QvIyy-grKmPCGw4CM3-uO3U,24,130000,Hipotecada,6,Pessoal,B,20000,11.58,0,0.15,N,2
cSHzxf8s-72Ym46ywyLNi-fRTE2ei0PdRM-oM5f,28,41500,Alugada,3,Médico,D,11000,15.33,1,0.27,S,5
cSIXn8Rt-CsESJW2THzcv-HZlYXnwZyER8-cmCB,29,125000,Hipotecada,0,"Melhora do lar",C,10000,14.35,0,0.08,S,9
csjp0fDU-lNh3j2sYmldM-QLxvWAOMtsjT-DKrH,35,50532,Alugada,8,Empreendimento,C,5000,13.57,0,0.1,S,8
cslsE3fb-nT9NALEz5eSM-OKNvKSykDa74-cZzR,24,51996,Hipotecada,0,Pessoal,B,12000,10.74,0,0.23,N,3
cSmQCCOK-ioORQTLF74Ht-j9Ju48lt539T-2a8C,25,98000,Hipotecada,9,Educativo,A,2000,5.42,0,0.02,N,4
CsnCPpEK-6ZnSlc7cqf5S-rxBnAszvwvyJ-qRQ0,28,38000,Hipotecada,5,Empreendimento,A,8400,7.51,0,0.22,N,7
CsnInCdE-Jl1vlPOroCIY-13KOtDuSdob5-x1Oo,32,36000,Própria,0,Médico,C,4900,13.22,0,0.14,N,10
CSOf30W6-Y5cxQ2ek35Kx-2CdEYX4YT5YI-CCU3,32,66100,Hipotecada,5,Médico,A,5000,6.03,0,0.08,N,8
cSOrHL9h-aD5bFNk2h2eL-2hkskgdYUKOD-TkL1,23,54000,Alugada,2,Pessoal,B,20000,11.12,1,0.37,N,2
cSOYcZJ4-9fgyOFfBiKLl-LyvHECOZXhv0-5o9C,36,42000,Hipotecada,11,Pessoal,B,7800,12.53,0,0.19,N,13
CsrwlL5i-kRLQmrItYthx-mfYstDSFSyQL-7QdH,25,77000,Hipotecada,9,"Pagamento de débitos",A,3000,7.49,0,0.04,N,4
cSTbAfrx-WSR2F4eZCO2b-h5hx70UGzE0D-dOqH,24,42000,Hipotecada,8,Pessoal,D,2500,15.28,0,0.06,S,2
CstP4Nny-Wfo1bFGeCQ7O-MR07IQSlt60L-ulZ1,28,100000,Hipotecada,3,Educativo,C,10000,12.84,0,0.1,S,5
csunA2fr-zGycSbM9fH1J-Wjqd04iE6FsM-RH69,20,65000,Hipotecada,4,Empreendimento,B,4800,9.99,0,0.07,N,4
CSvKYIdA-hkcIQgn85ssN-QICTsGk6ipO2-Kan3,25,129600,Hipotecada,0,Pessoal,B,3000,11.12,0,0.02,N,3
cSy1SygW-ML2NRabq9h7E-kgCaU1HFrGeh-vxqM,26,76668,Alugada,10,Educativo,A,7200,9.63,0,0.09,N,3
Csz6jyvS-fm5eyzS6GpsA-XAjKqYzFagXq-RuGT,22,25899,Própria,7,Empreendimento,B,6250,12.69,0,0.24,N,2
cSzCbW3v-yr4Xo9p7Uy95-yFLxqPopyFj9-MUdP,31,50000,Alugada,15,Pessoal,A,2000,5.42,1,0.04,N,8
cSzTBYLL-f2rRGfZHA3ub-LgDtN0eXUbjw-yfGm,22,19200,Alugada,4,"Melhora do lar",D,8000,16.29,1,0.42,S,3
CT01USk5-hm1BO0Ebbi7A-iqGABm7erCEc-rrdD,29,58800,Hipotecada,7,"Pagamento de débitos",B,5000,11.71,1,0.09,N,6
Ct1rIbnS-ePG0PpOGWeBz-7z3n47G5xBqw-IWDp,23,36000,Alugada,1,Pessoal,D,7500,12.61,1,0.21,S,2
Ct5oePUj-LTFGqemY80Q8-5XD0I4wYIgUA-qdHf,31,36996,Alugada,5,Pessoal,A,8000,7.49,0,0.22,N,6
ct6H2Xod-WQq3wog6AgXM-nb16fRredL5K-Yyp1,39,80000,Hipotecada,18,Pessoal,C,5600,13.43,0,0.07,N,13
cT7xd6oH-DLvQZCmYE1Ju-UUt48H2je5DK-4SnM,26,69000,Hipotecada,0,Pessoal,B,14400,10.65,1,0.21,N,3
ct8OQi0a-YoC1FJ6AjIp1-RkTfSmY6Zvc7-gGDz,28,67000,Alugada,5,"Pagamento de débitos",A,24000,7.49,1,0.36,N,10
CtAMZCF2-9iC7qmWAhs2S-T1ApjMG5Prc5-mUwb,22,68000,Hipotecada,3,Empreendimento,A,6500,5.99,0,0.1,N,4
ctBLjnND-MwGhfjBbYma5-ikz064Ru2sKM-3KeR,33,62000,Alugada,4,Empreendimento,B,8000,11.48,0,0.13,N,7
ctBumKmf-2HFXHA4nGUol-mwshghX2NQuF-j1vc,28,42000,Alugada,9,Educativo,A,2500,8.49,0,0.06,N,8
CtdPP9wT-l4Hi6umPmaj3-M15SxRGZ3TLM-2TlL,21,30000,Alugada,5,Educativo,C,2000,13.43,0,0.07,N,4
cTDz17U9-opsUI2apZ8Lj-bzS9nXUKnwZO-T6qG,38,48000,Hipotecada,23,Médico,D,9000,15.21,1,0.19,S,15
ctEKiES7-rrNNR6v8DlOI-NpAMdcGQAf05-GTih,30,45200,Alugada,0,Médico,B,4000,10.59,0,0.09,N,8
cTEYJcIr-uj1IqBeC3P9L-YU3TX7eUfmCI-XSeQ,36,29000,Alugada,0,Médico,E,5000,16.45,1,0.17,N,13
ctfkGP34-DFof7qg5wkI4-Mys9UBMsYwjK-Yp4a,24,32500,Alugada,5,Médico,D,4000,16.29,0,0.12,S,3
CTg3gS5F-0RuCH7QJAheU-PqLk0tPo3OFU-7JC3,23,73500,Alugada,3,Pessoal,B,15000,11.89,0,0.2,N,3
cTgPNN14-1cmcuE3WIvsY-tivqPgKX0hM0-Hhgh,36,24000,Alugada,20,"Pagamento de débitos",B,10000,11.86,1,0.42,N,15
CtGtJyfN-bjb6vij8QsfR-DLdWGUQYm7hb-lL7r,33,84000,Hipotecada,9,Educativo,D,20000,14.61,0,0.24,S,5
cTGZ8gs7-1tgNLwikDIcl-Wf3qmlsFg75u-GapO,23,53664,Hipotecada,7,"Pagamento de débitos",B,15000,10.75,0,0.28,N,2
CThqJS2W-adjsZpMX3zgS-8xvJDIKeO8yl-QAHA,34,120000,Hipotecada,10,Educativo,B,20000,10.37,0,0.17,N,10
cTIgbHDa-uX4Md4AtsaHR-Ht8jlUQnMcrY-WBPq,25,221850,Hipotecada,9,Médico,D,25000,15.7,1,0.1,N,2
cTJDmm2K-3kOHmAH4n2zM-ulimWRzcAigF-8TBl,25,95000,Alugada,3,"Melhora do lar",C,8000,13.8,0,0.08,N,3
cTkExGK9-PHINl18jkcCh-GJGBTBi43kLe-Z9TD,24,50793,Alugada,6,Pessoal,A,5000,6.62,0,0.1,N,4
CtMvKIvj-PxKlHepimSET-zgKwMeIYNuwN-GB54,32,67000,Própria,12,"Melhora do lar",B,20000,11.83,0,0.3,N,7
CtnjjWRq-QI1PrH0aDR8h-HJmpedQoPZGP-szNY,29,54000,Alugada,13,Pessoal,D,12000,14.74,0,0.22,S,10
CTpac9Dn-r23MEOZ1pbmY-UPGQfuEHawq2-8Msm,24,70000,Hipotecada,2,Educativo,C,6000,15.23,0,0.09,N,4
ctR3A7EE-fpTapjsb0q5n-jPUAIkkFGuT9-636q,22,48000,Alugada,3,Educativo,B,5500,11.49,0,0.11,N,4
ctsxyEf5-WcX7UiMslOGx-jMjUEiyBEeu6-4Qc2,33,71000,Hipotecada,4,Médico,B,5300,11.49,0,0.07,N,7
CtTFKg2h-aLRde4OErulu-TeYii94WyFAI-CGie,23,65000,Hipotecada,7,Pessoal,A,5000,7.43,0,0.08,N,4
CtuaRMxl-JEPdThloqQDx-nQELeFA9boIX-xFlU,22,90888,Hipotecada,5,Educativo,C,13200,14.79,0,0.15,N,4
cTUwt8kS-ARBjFoQQNiNY-jthtzbYMexHQ-ewLT,23,69000,Alugada,7,"Pagamento de débitos",B,4800,10.75,0,0.07,N,2
CtvLDDAS-CW80Yutb7jC7-e93HDdZFpr9A-gp5g,34,52809,Alugada,18,Empreendimento,B,13000,10.62,0,0.25,N,9
CTWp2k5z-SxS0OulcAcOC-Z6Zc0zvEvRnC-R8tI,37,61260,Alugada,6,Empreendimento,C,4000,14.82,0,0.07,S,12
cTX4WFw9-EoXZ1kf2CaXB-e5E17xBpKEYj-PDtr,33,32004,Alugada,3,Pessoal,A,4000,8.32,0,0.12,N,9
ctXbGl4M-XhsyUYXTUaAc-Su1WxnSwgtRB-tx6A,24,12960,Hipotecada,0,"Pagamento de débitos",B,4500,11.83,1,0.35,N,4
CtXtmmRI-SSQ1gvbggWnx-pX0yfYJ0YfX6-tQht,28,60000,Alugada,3,"Pagamento de débitos",A,19200,7.88,1,0.32,N,8
cTYuUMSl-GzC2x2w4v4pD-Pk0DrusamuDj-QWB3,22,34000,Hipotecada,5,Médico,B,11500,10.99,0,0.34,N,2
ctZd50BA-W2SkI0jz1jot-F6Mh0dXjAt4G-rWWk,23,48996,Hipotecada,7,Educativo,C,10525,13.61,0,0.21,N,2
cTZyErd1-P1pe3teb8BGC-KvzYh80bslGK-MJG1,37,55000,Própria,2,Empreendimento,B,24375,10.37,0,0.44,N,13
CU0atQp9-WM1Qi5eQFDBb-hKxkmwtRomkG-p4p4,24,130000,Hipotecada,8,"Pagamento de débitos",B,6000,10.59,0,0.05,N,2
CU0jmxGi-yTBCcQX89EIn-SyWzDD5Y5Y5K-vAci,27,35496,Alugada,2,Educativo,A,3200,7.88,0,0.09,N,6
CU1jAhkl-iA5RnkJCUWjK-gTf2bhbK8H69-X8I6,23,27972,Alugada,6,Empreendimento,A,5000,8.94,0,0.18,N,3
cu34bbvY-nvK4bXTbPmWH-DLTHw4afC37T-5jM1,24,115000,Hipotecada,7,"Melhora do lar",A,1500,6.76,0,0.01,N,4
cU5dwotr-95Q603jR9l5E-eHyzEXGWjfWX-2H3H,23,120000,Hipotecada,7,Empreendimento,C,6000,13.06,0,0.05,N,4
CuAagz4Y-a9ST2f2YgtpE-4dwLdWzYyD6M-dGYJ,22,30000,Alugada,3,Educativo,C,4100,14.26,0,0.14,S,3
CuEQeJ5s-HE4d7lputj40-Xi9lIkaB844t-JtSO,22,30000,Alugada,1,"Pagamento de débitos",C,15000,15.27,1,0.5,S,2
cUgTiCho-ZujLDHDxwUE8-ewbfsUWdaKfo-EQIa,24,14400,Alugada,4,Empreendimento,B,2000,10.65,0,0.14,N,4
cuHDFX9d-gm4eyGhAjxMM-dwKZPmFEOtgp-ircd,36,35000,Própria,1,Empreendimento,B,6000,11.49,0,0.17,N,13
CuI6CvUQ-GswuHLjI2HvR-4tyyhpaFzWrg-Advk,33,350000,Hipotecada,0,Empreendimento,C,10000,14.65,0,0.03,S,10
CuicvmGM-NmOwT9aDA0k7-kx5EOMa0jtXu-PAcl,25,140000,Alugada,9,Educativo,A,20000,6.54,0,0.14,N,4
CuJ465n2-W56Ddf51CtB9-FEJdOCbfL9Rw-kEKS,27,30000,Alugada,5,Pessoal,B,4975,10.37,0,0.17,N,9
cUKB8306-1FXa3SHqz9ae-knZMdRJCj13N-QDn8,25,37596,Hipotecada,3,Pessoal,B,12000,11.99,0,0.32,N,4
